delivery_id,assigned_agent,priority,region,delivery_mode,distance_km,package_weight_kg,delivery_cost,cost_per_km,delivery_rating,delivery_status,is_delayed,perf_score,route_cluster,lat,lon
18785,Agent Beta,High,east,express,3.6,12.01,101.03,28.06388888888889,4,delivered,0,92.0,3,24.917568307178882,89.88535592721516
18786,Agent Gamma,Medium,north,two day,92.5,8.45,487.85,5.274054054054054,4,delivered,0,92.0,1,29.60503015302144,78.9554509008009
18787,Agent Beta,Medium,central,two day,250.7,31.75,1348.75,5.379936178699642,3,delivered,0,84.0,0,21.06496036233022,76.35504280198786
18788,Agent Alpha,High,central,same day,38.0,39.89,409.67,10.78078947368421,5,delivered,0,100.0,3,25.809378691105444,78.63079329394974
18789,Agent Alpha,High,north,express,11.3,45.98,244.44,21.631858407079644,2,delayed,1,24.333333333333332,3,31.634612087235915,76.70637717644048
18790,Agent Alpha,Medium,south,two day,205.7,8.66,1054.48,5.126300437530384,5,delivered,0,100.0,4,12.500271659609531,82.11113489069122
18791,Agent Beta,High,south,express,113.0,9.67,644.01,5.699203539823009,2,failed,1,36.0,1,13.468951735642626,78.97226557105216
18792,Agent Alpha,Medium,central,two day,266.4,22.52,1399.56,5.253603603603604,5,delivered,0,100.0,0,24.863371120009944,80.0265580201466
18793,Agent Alpha,Low,central,standard,289.4,12.08,1483.24,5.1252246026261234,4,delivered,0,92.0,0,24.618338740300267,77.84872162358384
18794,Agent Alpha,High,south,same day,104.3,40.45,742.85,7.122243528283797,5,delivered,0,100.0,2,15.706723151600695,79.3198198836143
18795,Agent Gamma,Low,west,standard,291.8,16.46,1508.38,5.169225496915696,3,delivered,0,84.0,0,20.689298546472735,72.11622761227093
18796,Agent Beta,High,north,express,208.8,20.95,1156.85,5.540469348659003,1,failed,1,26.75,4,29.184349196856832,76.1867916798842
18797,Agent Alpha,Medium,north,two day,134.1,0.68,672.54,5.015212527964206,4,delivered,0,92.0,1,29.851588518038554,74.97747801514292
18798,Agent Gamma,Medium,east,two day,164.7,2.64,831.42,5.048087431693989,4,delivered,0,92.0,2,24.94059054512602,85.81095438132482
18799,Agent Alpha,Low,south,standard,270.8,29.17,1441.51,5.323153618906942,5,delivered,0,100.0,0,15.144657766308905,79.13067217082957
18800,Agent Gamma,High,north,express,30.5,42.91,331.23,10.860000000000001,3,delayed,1,40.666666666666664,3,31.56799876136774,76.85214264646913
18801,Agent Gamma,Low,east,standard,106.0,22.53,597.59,5.637641509433963,4,delivered,0,92.0,1,22.672470723626077,87.57090163661611
18802,Agent Beta,High,central,same day,115.4,44.53,810.59,7.024176776429809,4,delivered,0,92.0,2,25.18456520087936,74.48351702200388
18803,Agent Beta,Medium,east,two day,123.3,2.41,623.73,5.058637469586375,4,delivered,0,92.0,1,22.163690248763967,88.87403747571487
18804,Agent Gamma,High,east,express,182.8,44.65,1097.95,6.006291028446389,5,delivered,0,100.0,4,22.133883267136195,86.26889887934566
18805,Agent Gamma,High,north,express,59.0,29.36,433.08,7.340338983050847,2,failed,1,41.0,1,27.220090186837155,75.3660316713697
18806,Agent Gamma,High,east,express,174.7,17.11,974.83,5.580022896393818,3,delayed,1,39.625,2,24.50942372211538,86.1244912056872
18807,Agent Gamma,Medium,central,two day,281.5,5.2,1423.1,5.055417406749555,4,delivered,0,92.0,0,26.114890634881093,77.52259638017111
18808,Agent Gamma,Medium,south,two day,143.9,11.99,755.47,5.249965253648367,5,delivered,0,100.0,2,11.438050370083548,77.77095575448412
18809,Agent Beta,Medium,central,two day,125.6,41.42,752.26,5.989331210191083,4,delivered,0,92.0,2,20.536789528126434,75.93814349510349
18810,Agent Beta,Low,north,standard,36.1,49.22,328.16,9.090304709141275,5,delivered,0,100.0,3,30.593254624514042,76.81025230571996
18811,Agent Alpha,Low,west,standard,220.9,3.75,1115.75,5.050928021729289,4,delivered,0,92.0,4,23.72138031520854,70.60625331103122
18812,Agent Beta,Low,west,standard,208.9,7.99,1068.47,5.114743896601245,4,delivered,0,92.0,4,25.758192803306027,72.27744817021099
18813,Agent Gamma,Low,south,standard,195.5,18.56,1033.18,5.284808184143222,4,delivered,0,92.0,4,11.413435314461713,79.25641075430435
18814,Agent Gamma,High,north,same day,287.5,48.89,1632.7206,5.679028173913044,2,delayed,1,34.18181818181819,0,26.126165948007685,79.26358306421763
18815,Agent Beta,High,west,same day,118.1,6.75,710.75,6.018204911092295,4,delivered,0,92.0,1,22.95465356519901,74.36941927576973
18816,Agent Gamma,Medium,west,two day,170.5,46.9,993.2,5.825219941348974,4,delivered,0,92.0,2,20.512796137790886,75.55712750079319
18817,Agent Alpha,High,south,same day,271.7,15.28,1504.34,5.536768494663232,1,failed,1,33.0,0,11.470740006616245,80.37347039779269
18818,Agent Gamma,Medium,east,two day,219.4,23.55,1167.65,5.322014585232452,3,delivered,0,84.0,4,20.35586716491501,88.85238256134531
18819,Agent Beta,Low,central,standard,193.6,14.93,1012.79,5.231353305785124,3,delivered,0,84.0,2,21.54479307796047,80.07987508869441
18820,Agent Gamma,High,central,same day,197.9,35.56,1196.18,6.044365841334007,5,delivered,0,100.0,4,20.83686791692835,76.79755328812512
18821,Agent Alpha,Low,south,standard,83.0,3.93,426.79,5.142048192771084,5,delivered,0,100.0,1,15.623435996563712,80.53409610704915
18822,Agent Beta,High,east,express,30.4,42.2,328.6,10.809210526315791,3,delivered,0,84.0,3,21.271376280698416,87.67451297435285
18823,Agent Beta,High,east,express,13.2,24.83,190.49,14.431060606060608,2,failed,1,28.5,3,22.263385515955395,88.67516423538856
18824,Agent Alpha,High,central,same day,199.4,6.15,1115.45,5.594032096288867,3,delayed,1,49.0,4,25.591670845805332,74.88459859510525
18825,Agent Alpha,Low,east,standard,145.9,13.29,769.37,5.273269362577108,3,delivered,0,84.0,2,23.663929527768847,90.1027645600624
18826,Agent Beta,Low,north,standard,266.0,5.58,1346.74,5.062932330827068,3,delivered,0,84.0,0,29.408224883370647,80.01167968457426
18827,Agent Gamma,Low,north,standard,9.0,28.36,130.08,14.453333333333335,5,delivered,0,100.0,3,29.933379142165023,74.49444241463732
18828,Agent Beta,Low,west,standard,190.4,46.4,1091.2,5.73109243697479,5,delivered,0,100.0,4,24.97293354263229,74.40623838138885
18829,Agent Alpha,High,north,same day,53.3,12.43,403.79,7.57579737335835,5,delivered,0,100.0,3,30.966015607110563,75.5504088029702
18830,Agent Gamma,Medium,east,two day,134.8,46.39,813.17,6.032418397626112,4,delivered,0,92.0,2,23.45583802399016,86.5852823196619
18831,Agent Beta,High,east,express,254.3,12.81,1359.93,5.3477388910735355,2,delayed,1,35.44444444444444,0,24.940043648164348,89.56022238964074
18832,Agent Alpha,Medium,north,two day,119.1,8.26,620.28,5.2080604534005035,4,delivered,0,92.0,1,28.91238516455286,74.36479349133948
18833,Agent Beta,Medium,west,two day,154.0,43.09,899.27,5.839415584415584,4,delivered,0,92.0,2,21.66374513761054,72.37943608351415
18834,Agent Alpha,High,north,express,232.4,27.26,1293.78,5.567039586919105,2,delayed,1,32.666666666666664,4,30.980460253303065,74.10866679549193
18835,Agent Beta,Low,central,standard,6.5,17.63,95.6674,14.718061538461539,5,delivered,0,100.0,3,23.448836964478524,77.72636417187886
18836,Agent Gamma,High,west,express,3.6,34.92,169.76,47.15555555555555,3,delayed,1,40.666666666666664,3,25.436825525403407,72.37249000638974
18837,Agent Alpha,Low,north,standard,231.8,23.02,1228.06,5.29792924935289,5,delivered,0,100.0,4,25.941006883703487,79.59289564008402
18838,Agent Beta,Medium,south,two day,121.5,3.59,618.27,5.088641975308642,4,delivered,0,92.0,1,12.285094509247413,81.5216314167065
18839,Agent Gamma,Medium,central,two day,254.1,33.26,1370.28,5.392680047225502,5,delivered,0,100.0,0,25.88683011017481,75.15603703127366
18840,Agent Gamma,High,north,express,243.6,34.0,1370.0,5.623973727422004,2,delayed,1,37.42857142857143,0,27.197900556549815,76.22723975851167
18841,Agent Alpha,High,south,same day,226.3,25.07,1306.71,5.774237737516571,3,delayed,1,38.285714285714285,4,15.549217476230956,82.78947861807288
18842,Agent Gamma,High,west,express,291.1,28.01,1589.53,5.460425970456887,2,delayed,1,37.875,0,25.723414766775498,73.95200488364453
18843,Agent Alpha,Low,east,standard,157.1,1.38,789.64,5.026352641629535,3,delivered,0,84.0,2,24.892853885355166,88.96565068991774
18844,Agent Beta,Low,south,standard,48.7,13.81,284.93,5.850718685831622,5,delivered,0,100.0,3,13.282008270559793,80.55442954472142
18845,Agent Gamma,Low,north,standard,112.3,9.87,591.11,5.2636687444345505,4,delivered,0,92.0,1,29.58163669448383,76.48859079842326
18846,Agent Gamma,High,south,express,265.7,40.77,1500.81,5.648513360933384,3,delivered,0,84.0,0,15.117701990699215,80.71120877601386
18847,Agent Beta,High,east,express,198.7,9.49,1071.97,5.394916960241571,2,delayed,1,36.833333333333336,4,24.25538249433511,90.02998648920556
18848,Agent Gamma,High,north,express,180.4,38.16,1066.48,5.9117516629711755,2,delayed,1,27.363636363636363,4,29.480563096732467,74.8652260581382
18849,Agent Beta,High,west,same day,18.2,28.86,277.58,15.25164835164835,3,delivered,0,84.0,3,25.893556447224217,75.41898383788875
18850,Agent Gamma,High,east,same day,211.3,19.57,1215.21,5.751112162801704,5,delivered,0,100.0,4,23.714059818002166,86.83618921453385
18851,Agent Gamma,High,south,same day,202.3,37.26,1223.28,6.046861097380128,4,delivered,0,92.0,4,15.752891954686568,79.88645608862426
18852,Agent Beta,High,central,express,236.4,22.59,1299.77,5.498181049069374,2,delayed,1,26.714285714285715,4,20.544330847642545,74.5362937478867
18853,Agent Alpha,High,central,express,227.9,36.74,1299.72,5.703027643703378,3,delivered,0,84.0,4,21.033762224453273,77.70207553775091
18854,Agent Beta,High,central,express,126.0,41.27,803.81,6.379444444444444,2,failed,1,26.0,2,22.90875307600294,76.69120108356975
18855,Agent Gamma,High,central,same day,36.2,13.93,322.79,8.916850828729281,3,delivered,0,84.0,3,22.50927676530589,75.898535233638
18856,Agent Gamma,High,south,express,76.9,41.21,558.13,7.257867360208062,5,delivered,0,100.0,1,14.596409048142167,83.11314552269414
18857,Agent Gamma,High,south,same day,85.6,24.46,601.38,7.025467289719627,5,delivered,0,100.0,1,10.863684158815223,79.76884685603365
18858,Agent Beta,High,south,express,286.7,36.01,1591.53,5.551203348447855,1,failed,1,27.444444444444446,0,15.756571074668932,79.68577818156339
18859,Agent Beta,High,south,same day,103.8,48.19,763.57,7.356165703275531,4,delivered,0,92.0,2,11.790395251565485,79.97861958688586
18860,Agent Beta,High,central,express,37.7,10.08,268.74,7.128381962864721,2,delayed,1,24.333333333333332,3,22.773542246440954,75.09692267439698
18861,Agent Alpha,Low,south,standard,289.0,34.45,1548.35,5.357612456747405,5,delivered,0,100.0,0,11.548470194640139,79.55857665888968
18862,Agent Beta,High,west,express,222.6,48.27,1307.81,5.875157232704402,2,delayed,1,34.75,4,23.476181703959284,71.61842555463336
18863,Agent Gamma,High,central,same day,106.4,5.14,647.42,6.084774436090225,3,delayed,1,46.22222222222222,1,20.551772202535503,77.19074675257534
18864,Agent Alpha,High,south,express,3.6,20.3,125.9,34.97222222222222,5,delivered,0,100.0,3,10.798065033422693,82.33972700104769
18865,Agent Alpha,Medium,south,two day,3.6,10.67,95.6674,26.574277777777777,5,delivered,0,100.0,3,14.374786220512345,78.35671236735465
18866,Agent Alpha,Low,central,standard,137.9,34.47,792.91,5.749891225525743,4,delivered,0,92.0,2,21.319003500428824,78.04643595431774
18867,Agent Beta,Low,east,standard,259.3,1.98,1302.44,5.022907828769765,4,delivered,0,92.0,4,21.01308670933998,85.62582253851157
18868,Agent Alpha,Medium,central,two day,195.7,47.87,1122.11,5.73382728666326,4,delivered,0,92.0,4,24.957893414349027,76.30075501260013
18869,Agent Beta,High,east,same day,13.8,9.85,198.55,14.38768115942029,4,delivered,0,92.0,3,20.159807070143522,88.23594571455617
18870,Agent Beta,High,south,express,48.3,37.9,405.2,8.389233954451345,2,delayed,1,32.666666666666664,3,12.524842936625046,77.64567490478534
18871,Agent Beta,High,east,same day,218.1,48.85,1337.05,6.130444750114626,1,failed,1,33.0,0,19.738380321983364,88.663807607741
18872,Agent Beta,Medium,central,two day,133.7,20.18,729.04,5.452804786836201,5,delivered,0,100.0,2,22.280844395907422,76.26195372643248
18873,Agent Gamma,Medium,north,two day,214.3,30.05,1161.65,5.4206719552029865,4,delivered,0,92.0,4,29.893888415664527,80.05686008155388
18874,Agent Alpha,Medium,west,two day,270.8,42.8,1482.4,5.474150664697194,4,delivered,0,92.0,0,20.54061967830337,73.38581701311402
18875,Agent Beta,High,central,express,220.2,11.25,1184.75,5.380336058128974,2,delayed,1,37.42857142857143,4,25.53000776067256,75.86505117609431
18876,Agent Gamma,Low,central,standard,197.1,34.03,1087.59,5.517960426179604,3,delivered,0,84.0,4,25.656994257644296,75.01603947268522
18877,Agent Beta,High,east,express,253.5,45.38,1453.64,5.7342800788954635,2,delayed,1,33.5,0,20.229942250750813,85.64431867622925
18878,Agent Beta,Low,south,standard,133.0,7.63,687.89,5.172105263157895,5,delivered,0,100.0,1,15.844394618254661,77.74463958625127
18879,Agent Alpha,High,central,same day,194.4,29.32,1159.96,5.966872427983539,4,delivered,0,92.0,4,21.985177320372934,78.4803571621736
18880,Agent Alpha,Low,south,standard,244.7,45.34,1359.52,5.555864323661627,4,delivered,0,92.0,0,10.404610026789637,82.32995365596604
18881,Agent Gamma,High,south,same day,259.1,49.52,1544.84,5.962331146275568,3,delayed,1,40.666666666666664,0,9.930402686983573,78.14039868826647
18882,Agent Alpha,Medium,east,two day,112.4,27.95,645.85,5.745996441281139,5,delivered,0,100.0,1,22.051137374583178,87.81280672131653
18883,Agent Beta,Low,east,standard,101.5,24.78,581.84,5.732413793103449,3,delivered,0,84.0,1,23.378859914236706,87.52541205917535
18884,Agent Gamma,High,south,same day,65.1,11.35,459.55,7.059139784946237,3,delayed,1,49.0,1,11.89307549941988,81.06710854712844
18885,Agent Alpha,Medium,south,two day,260.2,19.26,1358.78,5.2220599538816295,5,delivered,0,100.0,0,14.920304192847738,78.29606729034202
18886,Agent Beta,High,east,express,173.8,37.13,1030.39,5.928596087456847,4,delivered,0,92.0,4,23.8996376533903,91.11991586268508
18887,Agent Gamma,Medium,north,two day,171.7,29.38,946.64,5.513337216074549,4,delivered,0,92.0,2,27.800969191808196,78.47133829134393
18888,Agent Alpha,Low,east,standard,73.2,41.99,491.97,6.720901639344262,4,delivered,0,92.0,1,24.00585799965163,91.13043127330788
18889,Agent Beta,High,west,same day,106.7,19.1,690.8,6.4742268041237105,5,delivered,0,100.0,1,25.6429264218155,71.2642154697202
18890,Agent Gamma,Low,north,standard,24.6,32.72,221.16,8.990243902439024,4,delivered,0,92.0,3,26.258575991258102,77.62629382715133
18891,Agent Beta,Low,south,standard,95.7,10.03,508.59,5.314420062695924,4,delivered,0,92.0,1,11.736623760945701,81.59360762266202
18892,Agent Alpha,High,central,same day,291.9,4.39,1572.67,5.387701267557383,2,delayed,1,36.0,0,22.979955634700158,78.66573733660641
18893,Agent Alpha,Medium,central,two day,183.4,6.51,936.53,5.10648854961832,5,delivered,0,100.0,2,23.187940766528612,74.52807659657019
18894,Agent Beta,High,north,same day,204.1,39.38,1238.64,6.068789808917198,2,delayed,1,38.22222222222222,4,28.95317386931644,80.08973498093931
18895,Agent Beta,High,north,express,184.6,49.37,1121.11,6.073185265438786,4,delivered,0,92.0,4,27.50376143923189,79.66835983661271
18896,Agent Alpha,High,central,express,196.9,49.52,1183.27,6.0094972067039105,2,delayed,1,31.625,4,24.203557875894095,75.11851248763567
18897,Agent Gamma,High,central,express,272.9,41.57,1539.21,5.64019787467937,3,delayed,1,45.875,0,24.070507021178976,77.66140064577102
18898,Agent Gamma,High,east,express,278.0,45.06,1575.18,5.66611510791367,1,failed,1,23.909090909090907,0,23.066929037629684,87.2873387319165
18899,Agent Beta,Low,central,standard,13.7,34.03,170.59,12.451824817518249,3,delivered,0,84.0,3,20.88257033026526,79.67336409554572
18900,Agent Gamma,Medium,east,two day,81.2,22.69,474.07,5.838300492610837,5,delivered,0,100.0,1,22.461807346575668,89.58511778352893
18901,Agent Gamma,High,south,same day,53.0,42.89,493.67,9.314528301886792,5,delivered,0,100.0,1,12.037361324936253,78.54110294039437
18902,Agent Gamma,Medium,central,two day,272.7,5.9,1381.2,5.064906490649065,5,delivered,0,100.0,0,23.146230819028734,74.60316687220374
18903,Agent Gamma,High,east,same day,238.7,8.8,1319.9,5.529534981147885,2,delayed,1,41.0,4,25.131198613090156,87.15045081568866
18904,Agent Beta,High,east,express,278.7,21.66,1508.48,5.412558306422677,2,delayed,1,41.0,0,22.48318805895045,85.62882363684703
18905,Agent Beta,Low,east,standard,12.5,34.09,164.77,13.181600000000001,3,delivered,0,84.0,3,19.683884751037073,86.24786427799017
18906,Agent Gamma,High,south,same day,182.1,37.03,1121.59,6.159198242723778,4,delivered,0,92.0,4,12.533020428504786,81.01682824968228
18907,Agent Beta,High,south,same day,15.5,30.0,267.5,17.258064516129032,4,delivered,0,92.0,3,14.823889080296293,81.67051040870815
18908,Agent Beta,Medium,north,two day,52.5,28.8,348.9,6.645714285714285,4,delivered,0,92.0,3,30.380365539309008,76.90810140003455
18909,Agent Gamma,Low,north,standard,246.0,21.66,1294.98,5.264146341463415,5,delivered,0,100.0,4,28.780340441169084,77.70172722416477
18910,Agent Alpha,High,west,express,188.3,22.66,1059.48,5.626553372278279,2,delayed,1,26.416666666666668,4,21.498614077155892,70.53531021759605
18911,Agent Alpha,Low,east,standard,160.7,13.5,844.0,5.2520224019912884,5,delivered,0,100.0,2,22.39053197748727,87.30077102319625
18912,Agent Alpha,Low,central,standard,9.2,36.81,156.43,17.00326086956522,5,delivered,0,100.0,3,23.582213316509147,78.67730308366653
18913,Agent Alpha,Medium,east,two day,85.5,2.97,436.41,5.10421052631579,4,delivered,0,92.0,1,25.599228629644806,87.58934669651057
18914,Agent Beta,High,east,express,107.5,49.52,736.84,6.854325581395349,4,delivered,0,92.0,2,23.465068541016265,87.49286734152675
18915,Agent Beta,Low,central,standard,128.5,16.66,692.48,5.388949416342412,3,delivered,0,84.0,1,24.36558958037568,75.56395582215627
18916,Agent Alpha,Low,south,standard,38.5,23.96,264.38,6.867012987012987,5,delivered,0,100.0,3,12.848724861408312,80.76894925639145
18917,Agent Gamma,High,central,express,74.2,26.03,499.09,6.726280323450134,4,delivered,0,92.0,1,22.32693730469518,79.2572316361152
18918,Agent Alpha,Low,central,standard,201.7,14.01,1050.53,5.208378780366882,5,delivered,0,100.0,4,25.077717901883236,77.21667017163382
18919,Agent Gamma,Medium,east,two day,188.9,29.27,1032.31,5.464849126521969,5,delivered,0,100.0,4,22.56959394603542,86.09323553882655
18920,Agent Beta,Medium,west,two day,106.7,47.06,674.68,6.32314901593252,4,delivered,0,92.0,1,25.96814077978715,74.63020459145669
18921,Agent Alpha,Medium,central,two day,106.5,11.44,566.82,5.322253521126761,3,delivered,0,84.0,1,22.942723445608266,74.8283826276092
18922,Agent Beta,Medium,east,two day,246.3,49.52,1380.78,5.606090133982947,4,delivered,0,92.0,0,20.008001701885465,88.2303642392072
18923,Agent Beta,Low,east,standard,84.6,24.64,496.92,5.873758865248227,4,delivered,0,92.0,1,23.695468822540498,86.96646401694349
18924,Agent Beta,High,west,same day,20.6,0.67,204.14,9.909708737864076,5,delivered,0,100.0,3,20.279848705554866,75.2179089379205
18925,Agent Beta,Medium,central,two day,96.8,10.61,515.83,5.328822314049587,4,delivered,0,92.0,1,21.70300958130822,78.82525918769124
18926,Agent Alpha,Medium,south,two day,46.8,26.77,314.31,6.716025641025642,5,delivered,0,100.0,3,12.02242951667942,80.59845389780753
18927,Agent Beta,High,east,express,84.9,14.49,517.97,6.100942285041225,3,delivered,0,84.0,1,24.03690151372797,89.40653264413615
18928,Agent Alpha,Medium,west,two day,95.6,31.79,573.37,5.997594142259414,5,delivered,0,100.0,1,22.965415558445677,72.79636357687494
18929,Agent Alpha,Low,west,standard,60.6,41.83,428.49,7.070792079207921,5,delivered,0,100.0,1,20.17187558786154,70.48560567131645
18930,Agent Gamma,High,south,same day,89.5,9.66,576.48,6.441117318435754,3,delivered,0,84.0,1,13.601099107655534,81.45459207997924
18931,Agent Beta,High,west,express,189.4,48.58,1142.74,6.033474128827877,5,delivered,0,100.0,4,22.468617424559973,72.55604371361694
18932,Agent Gamma,Medium,south,two day,171.1,14.98,900.44,5.262653419053186,4,delivered,0,92.0,2,15.431007059802642,81.00585562793641
18933,Agent Beta,Medium,north,two day,20.0,43.73,231.19,11.5595,4,delivered,0,92.0,3,28.69737386684141,74.37120998386361
18934,Agent Alpha,Medium,south,two day,88.5,24.33,515.49,5.824745762711864,4,delivered,0,92.0,1,14.153850875636035,78.05220875537952
18935,Agent Beta,Low,central,standard,136.4,11.43,716.29,5.2513929618768325,5,delivered,0,100.0,1,21.513210953977282,77.93622285559195
18936,Agent Alpha,High,central,express,9.1,11.52,130.06,14.292307692307693,4,delivered,0,92.0,3,24.76584138718992,77.1565734184977
18937,Agent Alpha,High,north,express,289.3,5.95,1514.35,5.234531628067749,3,delayed,1,37.46153846153846,0,30.025731862902035,75.46124201372191
18938,Agent Gamma,Medium,central,two day,71.5,43.88,489.14,6.841118881118881,4,delivered,0,92.0,1,25.62449025124785,75.84456552320134
18939,Agent Alpha,High,south,same day,193.2,14.44,1109.32,5.741821946169773,3,delayed,1,44.0,4,10.102929850315196,80.98994987533565
18940,Agent Beta,Medium,south,two day,35.1,20.62,237.36,6.762393162393162,4,delivered,0,92.0,3,12.585004185704708,77.55380216157445
18941,Agent Beta,Medium,south,two day,114.9,5.12,589.86,5.133681462140992,4,delivered,0,92.0,1,13.974932416437781,79.80555006534144
18942,Agent Gamma,High,north,express,7.3,7.66,109.48,14.997260273972604,2,delayed,1,26.0,3,26.27098340048129,77.23862102835965
18943,Agent Beta,Low,south,standard,41.3,16.4,255.7,6.191283292978208,3,delivered,0,84.0,3,12.363624402893475,79.048855616454
18944,Agent Gamma,High,north,same day,38.7,31.74,388.72,10.044444444444444,4,delivered,0,92.0,3,31.35287961839717,79.02329897095402
18945,Agent Alpha,Medium,north,two day,188.6,36.55,1052.65,5.581389183457053,5,delivered,0,100.0,4,28.31560694534677,74.44061749541305
18946,Agent Alpha,Low,south,standard,7.9,9.98,95.6674,12.10979746835443,5,delivered,0,100.0,3,15.812428700883789,82.39469671148171
18947,Agent Beta,High,central,same day,99.0,44.41,728.23,7.355858585858586,5,delivered,0,100.0,1,20.541034366478918,78.73957795732663
18948,Agent Gamma,High,west,express,56.5,17.93,386.29,6.836991150442478,5,delivered,0,100.0,3,24.30697865684535,72.27752627359918
18949,Agent Alpha,Medium,north,two day,201.5,37.09,1118.77,5.552208436724566,5,delivered,0,100.0,4,29.186097417489616,79.64680434127504
18950,Agent Alpha,High,west,same day,12.9,6.13,182.89,14.17751937984496,5,delivered,0,100.0,3,23.003238062792754,73.8134297789683
18951,Agent Alpha,High,central,same day,187.4,27.03,1118.09,5.9663287086446095,4,delivered,0,92.0,4,26.025084408910054,79.98627209795427
18952,Agent Beta,Low,north,standard,177.1,43.79,1016.87,5.741784302653868,5,delivered,0,100.0,2,26.47790240294677,76.9355386764934
18953,Agent Alpha,Medium,south,two day,34.5,26.04,250.62,7.264347826086957,4,delivered,0,92.0,3,15.27599371008548,79.91783860597232
18954,Agent Alpha,High,east,same day,209.6,23.03,1217.09,5.806727099236641,2,delayed,1,41.0,4,23.747442466819663,88.58445578867708
18955,Agent Beta,Low,north,standard,64.3,25.97,399.41,6.211664074650079,4,delivered,0,92.0,3,27.253976439797796,74.49256022391481
18956,Agent Gamma,High,east,express,28.9,16.04,242.62,8.39515570934256,5,delivered,0,100.0,3,25.01001487379376,90.85096550801983
18957,Agent Beta,High,west,express,21.1,8.08,179.74,8.518483412322274,2,delayed,1,41.0,3,22.57576950716608,73.6063023098511
18958,Agent Beta,Low,south,standard,291.2,29.74,1545.22,5.306387362637363,3,delivered,0,84.0,0,14.785363968438425,80.90551406745621
18959,Agent Gamma,High,south,express,85.0,31.02,568.06,6.683058823529411,3,delayed,1,49.0,1,12.2330191022844,82.75878121882339
18960,Agent Alpha,High,west,same day,255.9,4.39,1392.67,5.442243063696757,1,failed,1,24.666666666666664,0,25.105584964599444,75.56182306565032
18961,Agent Beta,Medium,east,two day,158.1,23.76,861.78,5.450853889943074,4,delivered,0,92.0,2,23.419774710670293,86.38036034395087
18962,Agent Gamma,Medium,east,two day,256.9,6.75,1304.75,5.0788244453094595,5,delivered,0,100.0,4,20.446279801502364,89.89398190943015
18963,Agent Gamma,High,north,same day,240.4,38.08,1416.24,5.891181364392679,3,delayed,1,44.0,0,29.597978980817164,77.57967104693032
18964,Agent Alpha,Low,west,standard,79.1,32.27,492.31,6.223893805309735,5,delivered,0,100.0,1,21.148068576211237,72.36598313154167
18965,Agent Gamma,High,east,express,146.2,44.22,913.66,6.24938440492476,4,delivered,0,92.0,2,22.071535767364978,91.26567560988288
18966,Agent Alpha,High,west,express,68.0,37.14,501.42,7.373823529411765,2,delayed,1,26.714285714285715,1,21.0217735055122,74.70157806693068
18967,Agent Gamma,Medium,south,two day,108.9,33.24,644.22,5.915702479338843,5,delivered,0,100.0,1,10.032096694002712,81.38049990456082
18968,Agent Alpha,Low,central,standard,291.1,31.42,1549.76,5.323806252147028,5,delivered,0,100.0,0,21.471319236699745,76.69605700314084
18969,Agent Gamma,Medium,north,two day,118.4,25.52,668.56,5.6466216216216205,4,delivered,0,92.0,1,28.918232142344753,78.0962448249281
18970,Agent Alpha,Low,west,standard,37.6,42.46,315.38,8.387765957446808,3,delivered,0,84.0,3,22.889365806664077,72.79016474135642
18971,Agent Alpha,High,north,same day,159.2,22.07,962.21,6.0440326633165835,4,delivered,0,92.0,2,28.70898257321638,75.59621069845619
18972,Agent Beta,High,central,express,214.5,28.09,1206.77,5.625967365967366,2,delayed,1,26.714285714285715,4,21.686121270679607,77.10228793887406
18973,Agent Gamma,Medium,central,two day,100.0,39.86,619.58,6.1958,5,delivered,0,100.0,1,24.310967203685117,75.67327180861028
18974,Agent Beta,High,east,express,139.1,41.59,870.27,6.256434219985622,2,delayed,1,32.666666666666664,2,23.825579720922075,88.4025217592311
18975,Agent Alpha,High,east,express,244.8,24.08,1346.24,5.499346405228758,2,delayed,1,28.5,0,21.747806953357994,89.72142845567073
18976,Agent Beta,High,south,same day,93.4,42.81,695.43,7.445717344753747,3,delivered,0,84.0,1,15.187020530845047,77.41987734291477
18977,Agent Gamma,Low,north,standard,260.7,27.94,1387.32,5.321518987341772,3,delivered,0,84.0,0,29.564139299813284,78.6922782559119
18978,Agent Gamma,High,north,express,231.3,20.37,1267.61,5.480371811500215,2,delayed,1,34.75,4,29.978235651551792,74.21996395205005
18979,Agent Alpha,Medium,south,two day,227.9,48.13,1283.89,5.633567354102677,4,delivered,0,92.0,4,11.564039507633638,80.30366621775596
18980,Agent Gamma,Medium,east,two day,263.3,35.01,1421.53,5.39889859475883,4,delivered,0,92.0,0,19.603669810933525,88.84086024290099
18981,Agent Gamma,High,north,same day,184.8,17.02,1075.06,5.8174242424242415,2,delayed,1,38.22222222222222,4,30.892253672612657,78.66746075776673
18982,Agent Alpha,Low,west,standard,132.6,17.25,714.75,5.39027149321267,3,delivered,0,84.0,1,24.93454630747885,74.1661729400449
18983,Agent Gamma,Low,west,standard,259.3,46.37,1435.61,5.536482838411106,4,delivered,0,92.0,0,20.73915132825698,72.10473267505743
18984,Agent Alpha,Medium,east,two day,178.5,16.72,942.66,5.281008403361344,5,delivered,0,100.0,2,21.84463080973784,85.79823506539061
18985,Agent Gamma,Medium,west,two day,93.1,28.31,550.43,5.912244897959184,5,delivered,0,100.0,1,23.968035850331496,73.7610009166549
